"Occurrences";"Url";"Vendeur";"Nom du produit";"Couleur";"Taille";"Prix";"Stock"
2;"http://www.laredoute.fr/ppdp/prod-500775796.aspx?docid=00000000000001";"La Redoute";"Nappe en métis enduit, BORDER";"Gris Clair";"150X200 cm";"38,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500775796.aspx?docid=00000000000001";"La Redoute";"Nappe en métis enduit, BORDER";"Gris Clair";"150X250 cm";"45,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500775796.aspx?docid=00000000000001";"La Redoute";"Nappe en métis enduit, BORDER";"Gris Clair";"150X300 cm";"52,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500775796.aspx?docid=00110000000001";"La Redoute";"Nappe en métis enduit, BORDER";"Gris Anthracite";"150X150 cm";"24,75 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500775796.aspx?docid=00110000000001";"La Redoute";"Nappe en métis enduit, BORDER";"Gris Anthracite";"150X200 cm";"30,25 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500775796.aspx?docid=00110000000001";"La Redoute";"Nappe en métis enduit, BORDER";"Gris Anthracite";"150X250 cm";"35,75 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500775796.aspx?docid=00110000000001";"La Redoute";"Nappe en métis enduit, BORDER";"Gris Anthracite";"150X300 cm";"41,25 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785428.aspx?docid=00000000000001";"La Redoute";"Nappe vichy en pur coton tissé-teint, GARDEN PARTY";"Gris/Blanc";"150 cm";"11,99 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785428.aspx?docid=00000000000001";"La Redoute";"Nappe vichy en pur coton tissé-teint, GARDEN PARTY";"Gris/Blanc";"150X150 cm";"11,99 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785428.aspx?docid=00000000000001";"La Redoute";"Nappe vichy en pur coton tissé-teint, GARDEN PARTY";"Gris/Blanc";"150X200 cm";"17,99 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785428.aspx?docid=00000000000001";"La Redoute";"Nappe vichy en pur coton tissé-teint, GARDEN PARTY";"Gris/Blanc";"150X250 cm";"20,99 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785428.aspx?docid=00000000000001";"La Redoute";"Nappe vichy en pur coton tissé-teint, GARDEN PARTY";"Gris/Blanc";"150X300 cm";"23,99 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785428.aspx?docid=00000000000001";"La Redoute";"Nappe vichy en pur coton tissé-teint, GARDEN PARTY";"Gris/Blanc";"150X350 cm";"26,99 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785428.aspx?docid=00000000000001";"La Redoute";"Nappe vichy en pur coton tissé-teint, GARDEN PARTY";"Gris/Blanc";"150x230 cm";"20,99 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785428.aspx?docid=00110000000001";"La Redoute";"Nappe vichy en pur coton tissé-teint, GARDEN PARTY";"Bleu-Blanc";"150 cm";"8,00 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785428.aspx?docid=00110000000001";"La Redoute";"Nappe vichy en pur coton tissé-teint, GARDEN PARTY";"Bleu-Blanc";"150X150 cm";"8,00 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785428.aspx?docid=00110000000001";"La Redoute";"Nappe vichy en pur coton tissé-teint, GARDEN PARTY";"Bleu-Blanc";"150X200 cm";"12,00 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785428.aspx?docid=00110000000001";"La Redoute";"Nappe vichy en pur coton tissé-teint, GARDEN PARTY";"Bleu-Blanc";"150X250 cm";"14,00 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785428.aspx?docid=00110000000001";"La Redoute";"Nappe vichy en pur coton tissé-teint, GARDEN PARTY";"Bleu-Blanc";"150X300 cm";"16,00 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785428.aspx?docid=00110000000001";"La Redoute";"Nappe vichy en pur coton tissé-teint, GARDEN PARTY";"Bleu-Blanc";"150X350 cm";"18,00 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785428.aspx?docid=00110000000001";"La Redoute";"Nappe vichy en pur coton tissé-teint, GARDEN PARTY";"Bleu-Blanc";"150x230 cm";"14,00 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785428.aspx?docid=00110000000001";"La Redoute";"Nappe vichy en pur coton tissé-teint, GARDEN PARTY";"Marron Taupe/Blanc";"150 cm";"8,00 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785428.aspx?docid=00110000000001";"La Redoute";"Nappe vichy en pur coton tissé-teint, GARDEN PARTY";"Marron Taupe/Blanc";"150X150 cm";"8,00 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785428.aspx?docid=00110000000001";"La Redoute";"Nappe vichy en pur coton tissé-teint, GARDEN PARTY";"Marron Taupe/Blanc";"150X200 cm";"12,00 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785428.aspx?docid=00110000000001";"La Redoute";"Nappe vichy en pur coton tissé-teint, GARDEN PARTY";"Marron Taupe/Blanc";"150X250 cm";"14,00 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785428.aspx?docid=00110000000001";"La Redoute";"Nappe vichy en pur coton tissé-teint, GARDEN PARTY";"Marron Taupe/Blanc";"150X300 cm";"16,00 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785428.aspx?docid=00110000000001";"La Redoute";"Nappe vichy en pur coton tissé-teint, GARDEN PARTY";"Marron Taupe/Blanc";"150X350 cm";"18,00 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785428.aspx?docid=00110000000001";"La Redoute";"Nappe vichy en pur coton tissé-teint, GARDEN PARTY";"Marron Taupe/Blanc";"150x230 cm";"14,00 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785428.aspx?docid=00110000000001";"La Redoute";"Nappe vichy en pur coton tissé-teint, GARDEN PARTY";"Rouge/Blanc";"150 cm";"8,00 €";"En stock."
